region;ålder;kön;år;Folkmängd
08 Kalmar län;100+ år;kvinnor;2008;49
08 Kalmar län;100+ år;kvinnor;2009;40
08 Kalmar län;100+ år;kvinnor;2010;47
08 Kalmar län;100+ år;kvinnor;2011;47
08 Kalmar län;100+ år;kvinnor;2012;45
08 Kalmar län;100+ år;kvinnor;2013;51
08 Kalmar län;100+ år;kvinnor;2014;53
08 Kalmar län;100+ år;kvinnor;2015;41
08 Kalmar län;100+ år;kvinnor;2016;46
08 Kalmar län;100+ år;kvinnor;2017;49
08 Kalmar län;100+ år;kvinnor;2018;46
09 Gotlands län;55-59 år;män;2008;2128
09 Gotlands län;55-59 år;män;2009;2050
09 Gotlands län;55-59 år;män;2010;2008
09 Gotlands län;55-59 år;män;2011;2031
09 Gotlands län;55-59 år;män;2012;2038
09 Gotlands län;55-59 år;män;2013;2025
09 Gotlands län;55-59 år;män;2014;2036
09 Gotlands län;55-59 år;män;2015;1989
09 Gotlands län;55-59 år;män;2016;1904
09 Gotlands län;55-59 år;män;2017;1877
09 Gotlands län;55-59 år;män;2018;1882
09 Gotlands län;55-59 år;kvinnor;2008;2038
09 Gotlands län;55-59 år;kvinnor;2009;2052
09 Gotlands län;55-59 år;kvinnor;2010;2073
09 Gotlands län;55-59 år;kvinnor;2011;2085
09 Gotlands län;55-59 år;kvinnor;2012;2064
09 Gotlands län;55-59 år;kvinnor;2013;2052
09 Gotlands län;55-59 år;kvinnor;2014;2006
09 Gotlands län;55-59 år;kvinnor;2015;1988
09 Gotlands län;55-59 år;kvinnor;2016;2002
09 Gotlands län;55-59 år;kvinnor;2017;1998
09 Gotlands län;55-59 år;kvinnor;2018;1993
09 Gotlands län;60-64 år;män;2008;2179
09 Gotlands län;60-64 år;män;2009;2206
09 Gotlands län;60-64 år;män;2010;2173
09 Gotlands län;60-64 år;män;2011;2139
09 Gotlands län;60-64 år;män;2012;2112
09 Gotlands län;60-64 år;män;2013;2110
09 Gotlands län;60-64 år;män;2014;2048
09 Gotlands län;60-64 år;män;2015;2016
09 Gotlands län;60-64 år;män;2016;2066
09 Gotlands län;60-64 år;män;2017;2045
09 Gotlands län;60-64 år;män;2018;2036
09 Gotlands län;60-64 år;kvinnor;2008;2165
09 Gotlands län;60-64 år;kvinnor;2009;2175
09 Gotlands län;60-64 år;kvinnor;2010;2123
09 Gotlands län;60-64 år;kvinnor;2011;2042
09 Gotlands län;60-64 år;kvinnor;2012;2030
09 Gotlands län;60-64 år;kvinnor;2013;2025
09 Gotlands län;60-64 år;kvinnor;2014;2052
09 Gotlands län;60-64 år;kvinnor;2015;2056
09 Gotlands län;60-64 år;kvinnor;2016;2079
09 Gotlands län;60-64 år;kvinnor;2017;2079
09 Gotlands län;60-64 år;kvinnor;2018;2091
09 Gotlands län;65-69 år;män;2008;1795
09 Gotlands län;65-69 år;män;2009;1858
09 Gotlands län;65-69 år;män;2010;1985
09 Gotlands län;65-69 år;män;2011;2094
09 Gotlands län;65-69 år;män;2012;2156
09 Gotlands län;65-69 år;män;2013;2148
09 Gotlands län;65-69 år;män;2014;2195
09 Gotlands län;65-69 år;män;2015;2157
09 Gotlands län;65-69 år;män;2016;2138
09 Gotlands län;65-69 år;män;2017;2128
09 Gotlands län;65-69 år;män;2018;2098
09 Gotlands län;65-69 år;kvinnor;2008;1759
09 Gotlands län;65-69 år;kvinnor;2009;1838
09 Gotlands län;65-69 år;kvinnor;2010;1983
09 Gotlands län;65-69 år;kvinnor;2011;2150
09 Gotlands län;65-69 år;kvinnor;2012;2169
09 Gotlands län;65-69 år;kvinnor;2013;2180
09 Gotlands län;65-69 år;kvinnor;2014;2174
09 Gotlands län;65-69 år;kvinnor;2015;2138
09 Gotlands län;65-69 år;kvinnor;2016;2038
09 Gotlands län;65-69 år;kvinnor;2017;2057
09 Gotlands län;65-69 år;kvinnor;2018;2042
09 Gotlands län;70-74 år;män;2008;1197
09 Gotlands län;70-74 år;män;2009;1301
09 Gotlands län;70-74 år;män;2010;1389
09 Gotlands län;70-74 år;män;2011;1427
09 Gotlands län;70-74 år;män;2012;1513
09 Gotlands län;70-74 år;män;2013;1685
09 Gotlands län;70-74 år;män;2014;1753
09 Gotlands län;70-74 år;män;2015;1882
09 Gotlands län;70-74 år;män;2016;1970
09 Gotlands län;70-74 år;män;2017;2047
09 Gotlands län;70-74 år;män;2018;2036
09 Gotlands län;70-74 år;kvinnor;2008;1316
09 Gotlands län;70-74 år;kvinnor;2009;1369
09 Gotlands län;70-74 år;kvinnor;2010;1441
09 Gotlands län;70-74 år;kvinnor;2011;1473
09 Gotlands län;70-74 år;kvinnor;2012;1576
09 Gotlands län;70-74 år;kvinnor;2013;1684
09 Gotlands län;70-74 år;kvinnor;2014;1757
09 Gotlands län;70-74 år;kvinnor;2015;1897
09 Gotlands län;70-74 år;kvinnor;2016;2076
09 Gotlands län;70-74 år;kvinnor;2017;2096
09 Gotlands län;70-74 år;kvinnor;2018;2125
09 Gotlands län;75-79 år;män;2008;901
09 Gotlands län;75-79 år;män;2009;955
09 Gotlands län;75-79 år;män;2010;958
09 Gotlands län;75-79 år;män;2011;984
09 Gotlands län;75-79 år;män;2012;1032
09 Gotlands län;75-79 år;män;2013;1033
09 Gotlands län;75-79 år;män;2014;1129
09 Gotlands län;75-79 år;män;2015;1202
09 Gotlands län;75-79 år;män;2016;1246
09 Gotlands län;75-79 år;män;2017;1335
09 Gotlands län;75-79 år;män;2018;1483
09 Gotlands län;75-79 år;kvinnor;2008;1189
09 Gotlands län;75-79 år;kvinnor;2009;1192
09 Gotlands län;75-79 år;kvinnor;2010;1186
09 Gotlands län;75-79 år;kvinnor;2011;1190
09 Gotlands län;75-79 år;kvinnor;2012;1178
09 Gotlands län;75-79 år;kvinnor;2013;1207
09 Gotlands län;75-79 år;kvinnor;2014;1260
09 Gotlands län;75-79 år;kvinnor;2015;1310
09 Gotlands län;75-79 år;kvinnor;2016;1336
09 Gotlands län;75-79 år;kvinnor;2017;1443
09 Gotlands län;75-79 år;kvinnor;2018;1551
09 Gotlands län;80-84 år;män;2008;690
09 Gotlands län;80-84 år;män;2009;663
09 Gotlands län;80-84 år;män;2010;641
09 Gotlands län;80-84 år;män;2011;665
09 Gotlands län;80-84 år;män;2012;696
09 Gotlands län;80-84 år;män;2013;700
09 Gotlands län;80-84 år;män;2014;742
09 Gotlands län;80-84 år;män;2015;733
09 Gotlands län;80-84 år;män;2016;769
09 Gotlands län;80-84 år;män;2017;823
09 Gotlands län;80-84 år;män;2018;836
09 Gotlands län;80-84 år;kvinnor;2008;962
09 Gotlands län;80-84 år;kvinnor;2009;989
09 Gotlands län;80-84 år;kvinnor;2010;976
09 Gotlands län;80-84 år;kvinnor;2011;999
09 Gotlands län;80-84 år;kvinnor;2012;976
09 Gotlands län;80-84 år;kvinnor;2013;979
09 Gotlands län;80-84 år;kvinnor;2014;985
09 Gotlands län;80-84 år;kvinnor;2015;988
09 Gotlands län;80-84 år;kvinnor;2016;1007
09 Gotlands län;80-84 år;kvinnor;2017;1025
09 Gotlands län;80-84 år;kvinnor;2018;1043
09 Gotlands län;85-89 år;män;2008;396
09 Gotlands län;85-89 år;män;2009;396
09 Gotlands län;85-89 år;män;2010;408
09 Gotlands län;85-89 år;män;2011;405
09 Gotlands län;85-89 år;män;2012;392
09 Gotlands län;85-89 år;män;2013;413
09 Gotlands län;85-89 år;män;2014;394
09 Gotlands län;85-89 år;män;2015;413
09 Gotlands län;85-89 år;män;2016;418
09 Gotlands län;85-89 år;män;2017;417
09 Gotlands län;85-89 år;män;2018;436
09 Gotlands län;85-89 år;kvinnor;2008;696
09 Gotlands län;85-89 år;kvinnor;2009;669
09 Gotlands län;85-89 år;kvinnor;2010;650
09 Gotlands län;85-89 år;kvinnor;2011;638
09 Gotlands län;85-89 år;kvinnor;2012;662
09 Gotlands län;85-89 år;kvinnor;2013;682
09 Gotlands län;85-89 år;kvinnor;2014;705
09 Gotlands län;85-89 år;kvinnor;2015;694
09 Gotlands län;85-89 år;kvinnor;2016;715
09 Gotlands län;85-89 år;kvinnor;2017;691
09 Gotlands län;85-89 år;kvinnor;2018;706
09 Gotlands län;90-94 år;män;2008;129
09 Gotlands län;90-94 år;män;2009;128
09 Gotlands län;90-94 år;män;2010;140
09 Gotlands län;90-94 år;män;2011;151
09 Gotlands län;90-94 år;män;2012;143
09 Gotlands län;90-94 år;män;2013;140
09 Gotlands län;90-94 år;män;2014;154
09 Gotlands län;90-94 år;män;2015;168
09 Gotlands län;90-94 år;män;2016;162
09 Gotlands län;90-94 år;män;2017;164
09 Gotlands län;90-94 år;män;2018;170
09 Gotlands län;90-94 år;kvinnor;2008;308
09 Gotlands län;90-94 år;kvinnor;2009;309
09 Gotlands län;90-94 år;kvinnor;2010;326
09 Gotlands län;90-94 år;kvinnor;2011;352
09 Gotlands län;90-94 år;kvinnor;2012;339
09 Gotlands län;90-94 år;kvinnor;2013;321
09 Gotlands län;90-94 år;kvinnor;2014;314
09 Gotlands län;90-94 år;kvinnor;2015;306
09 Gotlands län;90-94 år;kvinnor;2016;295
09 Gotlands län;90-94 år;kvinnor;2017;326
09 Gotlands län;90-94 år;kvinnor;2018;337
09 Gotlands län;95-99 år;män;2008;29
09 Gotlands län;95-99 år;män;2009;29
09 Gotlands län;95-99 år;män;2010;29
09 Gotlands län;95-99 år;män;2011;27
09 Gotlands län;95-99 år;män;2012;30
09 Gotlands län;95-99 år;män;2013;29
09 Gotlands län;95-99 år;män;2014;29
09 Gotlands län;95-99 år;män;2015;31
09 Gotlands län;95-99 år;män;2016;28
09 Gotlands län;95-99 år;män;2017;24
09 Gotlands län;95-99 år;män;2018;30
09 Gotlands län;95-99 år;kvinnor;2008;89
09 Gotlands län;95-99 år;kvinnor;2009;85
09 Gotlands län;95-99 år;kvinnor;2010;94
09 Gotlands län;95-99 år;kvinnor;2011;83
09 Gotlands län;95-99 år;kvinnor;2012;97
09 Gotlands län;95-99 år;kvinnor;2013;88
09 Gotlands län;95-99 år;kvinnor;2014;86
09 Gotlands län;95-99 år;kvinnor;2015;106
09 Gotlands län;95-99 år;kvinnor;2016;111
09 Gotlands län;95-99 år;kvinnor;2017;96
09 Gotlands län;95-99 år;kvinnor;2018;99
09 Gotlands län;100+ år;män;2008;3
09 Gotlands län;100+ år;män;2009;1
09 Gotlands län;100+ år;män;2010;1
09 Gotlands län;100+ år;män;2011;1
09 Gotlands län;100+ år;män;2012;2
09 Gotlands län;100+ år;män;2013;3
09 Gotlands län;100+ år;män;2014;4
09 Gotlands län;100+ år;män;2015;2
09 Gotlands län;100+ år;män;2016;2
09 Gotlands län;100+ år;män;2017;4
09 Gotlands län;100+ år;män;2018;1
09 Gotlands län;100+ år;kvinnor;2008;9
09 Gotlands län;100+ år;kvinnor;2009;17
09 Gotlands län;100+ år;kvinnor;2010;13
09 Gotlands län;100+ år;kvinnor;2011;12
09 Gotlands län;100+ år;kvinnor;2012;11
09 Gotlands län;100+ år;kvinnor;2013;13
09 Gotlands län;100+ år;kvinnor;2014;14
09 Gotlands län;100+ år;kvinnor;2015;14
09 Gotlands län;100+ år;kvinnor;2016;8
09 Gotlands län;100+ år;kvinnor;2017;11
09 Gotlands län;100+ år;kvinnor;2018;11
10 Blekinge län;55-59 år;män;2008;4966
10 Blekinge län;55-59 år;män;2009;4893
10 Blekinge län;55-59 år;män;2010;4759
10 Blekinge län;55-59 år;män;2011;4722
10 Blekinge län;55-59 år;män;2012;4671
10 Blekinge län;55-59 år;män;2013;4654
10 Blekinge län;55-59 år;män;2014;4637
10 Blekinge län;55-59 år;män;2015;4700
10 Blekinge län;55-59 år;män;2016;4695
10 Blekinge län;55-59 år;män;2017;4807
10 Blekinge län;55-59 år;män;2018;4916
10 Blekinge län;55-59 år;kvinnor;2008;5050
10 Blekinge län;55-59 år;kvinnor;2009;4986
10 Blekinge län;55-59 år;kvinnor;2010;4907
10 Blekinge län;55-59 år;kvinnor;2011;4810
10 Blekinge län;55-59 år;kvinnor;2012;4736
10 Blekinge län;55-59 år;kvinnor;2013;4778
10 Blekinge län;55-59 år;kvinnor;2014;4622
10 Blekinge län;55-59 år;kvinnor;2015;4544
10 Blekinge län;55-59 år;kvinnor;2016;4515
10 Blekinge län;55-59 år;kvinnor;2017;4463
10 Blekinge län;55-59 år;kvinnor;2018;4528
10 Blekinge län;60-64 år;män;2008;5660
10 Blekinge län;60-64 år;män;2009;5523
10 Blekinge län;60-64 år;män;2010;5384
10 Blekinge län;60-64 år;män;2011;5201
10 Blekinge län;60-64 år;män;2012;5014
10 Blekinge län;60-64 år;män;2013;4839
10 Blekinge län;60-64 år;män;2014;4750
10 Blekinge län;60-64 år;män;2015;4674
10 Blekinge län;60-64 år;män;2016;4646
10 Blekinge län;60-64 år;män;2017;4611
10 Blekinge län;60-64 år;män;2018;4617
10 Blekinge län;60-64 år;kvinnor;2008;5557
10 Blekinge län;60-64 år;kvinnor;2009;5528
10 Blekinge län;60-64 år;kvinnor;2010;5413
10 Blekinge län;60-64 år;kvinnor;2011;5274
10 Blekinge län;60-64 år;kvinnor;2012;5213
10 Blekinge län;60-64 år;kvinnor;2013;5000
10 Blekinge län;60-64 år;kvinnor;2014;4934
10 Blekinge län;60-64 år;kvinnor;2015;4867
10 Blekinge län;60-64 år;kvinnor;2016;4798
10 Blekinge län;60-64 år;kvinnor;2017;4712
10 Blekinge län;60-64 år;kvinnor;2018;4718
10 Blekinge län;65-69 år;män;2008;4567
10 Blekinge län;65-69 år;män;2009;4890
10 Blekinge län;65-69 år;män;2010;5158
10 Blekinge län;65-69 år;män;2011;5441
10 Blekinge län;65-69 år;män;2012;5482
10 Blekinge län;65-69 år;män;2013;5451
10 Blekinge län;65-69 år;män;2014;5307
10 Blekinge län;65-69 år;män;2015;5194
10 Blekinge län;65-69 år;män;2016;5024
10 Blekinge län;65-69 år;män;2017;4838
10 Blekinge län;65-69 år;män;2018;4667
10 Blekinge län;65-69 år;kvinnor;2008;4590
10 Blekinge län;65-69 år;kvinnor;2009;4816
10 Blekinge län;65-69 år;kvinnor;2010;5086
10 Blekinge län;65-69 år;kvinnor;2011;5358
10 Blekinge län;65-69 år;kvinnor;2012;5442
10 Blekinge län;65-69 år;kvinnor;2013;5436
10 Blekinge län;65-69 år;kvinnor;2014;5390
10 Blekinge län;65-69 år;kvinnor;2015;5251
10 Blekinge län;65-69 år;kvinnor;2016;5124
10 Blekinge län;65-69 år;kvinnor;2017;5068
10 Blekinge län;65-69 år;kvinnor;2018;4870
10 Blekinge län;70-74 år;män;2008;3560
10 Blekinge län;70-74 år;män;2009;3664
10 Blekinge län;70-74 år;män;2010;3749
10 Blekinge län;70-74 år;män;2011;3809
10 Blekinge län;70-74 år;män;2012;4001
10 Blekinge län;70-74 år;män;2013;4213
10 Blekinge län;70-74 år;män;2014;4511
10 Blekinge län;70-74 år;män;2015;4718
10 Blekinge län;70-74 år;män;2016;4978
10 Blekinge län;70-74 år;män;2017;5034
10 Blekinge län;70-74 år;män;2018;5020
10 Blekinge län;70-74 år;kvinnor;2008;3781
10 Blekinge län;70-74 år;kvinnor;2009;3918
10 Blekinge län;70-74 år;kvinnor;2010;4071
10 Blekinge län;70-74 år;kvinnor;2011;4067
10 Blekinge län;70-74 år;kvinnor;2012;4180
10 Blekinge län;70-74 år;kvinnor;2013;4369
10 Blekinge län;70-74 år;kvinnor;2014;4572
10 Blekinge län;70-74 år;kvinnor;2015;4781
10 Blekinge län;70-74 år;kvinnor;2016;5025
10 Blekinge län;70-74 år;kvinnor;2017;5123
10 Blekinge län;70-74 år;kvinnor;2018;5125
10 Blekinge län;75-79 år;män;2008;2750
10 Blekinge län;75-79 år;män;2009;2781
10 Blekinge län;75-79 år;män;2010;2867
10 Blekinge län;75-79 år;män;2011;2912
10 Blekinge län;75-79 år;män;2012;2967
10 Blekinge län;75-79 år;män;2013;3039
10 Blekinge län;75-79 år;män;2014;3153
10 Blekinge län;75-79 år;män;2015;3243
10 Blekinge län;75-79 år;män;2016;3290
10 Blekinge län;75-79 år;män;2017;3469
10 Blekinge län;75-79 år;män;2018;3663
10 Blekinge län;75-79 år;kvinnor;2008;3265
10 Blekinge län;75-79 år;kvinnor;2009;3192
10 Blekinge län;75-79 år;kvinnor;2010;3099
10 Blekinge län;75-79 år;kvinnor;2011;3223
10 Blekinge län;75-79 år;kvinnor;2012;3296
10 Blekinge län;75-79 år;kvinnor;2013;3449
10 Blekinge län;75-79 år;kvinnor;2014;3589
10 Blekinge län;75-79 år;kvinnor;2015;3715
10 Blekinge län;75-79 år;kvinnor;2016;3702
10 Blekinge län;75-79 år;kvinnor;2017;3838
10 Blekinge län;75-79 år;kvinnor;2018;3988
10 Blekinge län;80-84 år;män;2008;1978
10 Blekinge län;80-84 år;män;2009;1968
10 Blekinge län;80-84 år;män;2010;1991
10 Blekinge län;80-84 år;män;2011;1992
10 Blekinge län;80-84 år;män;2012;2025
10 Blekinge län;80-84 år;män;2013;2045
10 Blekinge län;80-84 år;män;2014;2096
10 Blekinge län;80-84 år;män;2015;2179
10 Blekinge län;80-84 år;män;2016;2195
10 Blekinge län;80-84 år;män;2017;2263
10 Blekinge län;80-84 år;män;2018;2344
10 Blekinge län;80-84 år;kvinnor;2008;2735
10 Blekinge län;80-84 år;kvinnor;2009;2701
10 Blekinge län;80-84 år;kvinnor;2010;2763
10 Blekinge län;80-84 år;kvinnor;2011;2713
10 Blekinge län;80-84 år;kvinnor;2012;2726
10 Blekinge län;80-84 år;kvinnor;2013;2694
10 Blekinge län;80-84 år;kvinnor;2014;2669
10 Blekinge län;80-84 år;kvinnor;2015;2587
10 Blekinge län;80-84 år;kvinnor;2016;2700
10 Blekinge län;80-84 år;kvinnor;2017;2747
10 Blekinge län;80-84 år;kvinnor;2018;2904
10 Blekinge län;85-89 år;män;2008;1155
10 Blekinge län;85-89 år;män;2009;1149
10 Blekinge län;85-89 år;män;2010;1114
10 Blekinge län;85-89 år;män;2011;1106
10 Blekinge län;85-89 år;män;2012;1145
10 Blekinge län;85-89 år;män;2013;1172
10 Blekinge län;85-89 år;män;2014;1176
10 Blekinge län;85-89 år;män;2015;1183
10 Blekinge län;85-89 år;män;2016;1186
10 Blekinge län;85-89 år;män;2017;1216
10 Blekinge län;85-89 år;män;2018;1260
10 Blekinge län;85-89 år;kvinnor;2008;2019
10 Blekinge län;85-89 år;kvinnor;2009;2001
10 Blekinge län;85-89 år;kvinnor;2010;1933
10 Blekinge län;85-89 år;kvinnor;2011;1912
10 Blekinge län;85-89 år;kvinnor;2012;1851
10 Blekinge län;85-89 år;kvinnor;2013;1847
10 Blekinge län;85-89 år;kvinnor;2014;1869
10 Blekinge län;85-89 år;kvinnor;2015;1942
10 Blekinge län;85-89 år;kvinnor;2016;1921
10 Blekinge län;85-89 år;kvinnor;2017;1916
10 Blekinge län;85-89 år;kvinnor;2018;1864
10 Blekinge län;90-94 år;män;2008;330
10 Blekinge län;90-94 år;män;2009;342
10 Blekinge län;90-94 år;män;2010;386
10 Blekinge län;90-94 år;män;2011;424
10 Blekinge län;90-94 år;män;2012;441
10 Blekinge län;90-94 år;män;2013;458
10 Blekinge län;90-94 år;män;2014;452
10 Blekinge län;90-94 år;män;2015;472
10 Blekinge län;90-94 år;män;2016;471
10 Blekinge län;90-94 år;män;2017;481
10 Blekinge län;90-94 år;män;2018;485
10 Blekinge län;90-94 år;kvinnor;2008;764
10 Blekinge län;90-94 år;kvinnor;2009;789
10 Blekinge län;90-94 år;kvinnor;2010;847
10 Blekinge län;90-94 år;kvinnor;2011;896
10 Blekinge län;90-94 år;kvinnor;2012;942
10 Blekinge län;90-94 år;kvinnor;2013;951
10 Blekinge län;90-94 år;kvinnor;2014;963
10 Blekinge län;90-94 år;kvinnor;2015;933
10 Blekinge län;90-94 år;kvinnor;2016;930
10 Blekinge län;90-94 år;kvinnor;2017;928
10 Blekinge län;90-94 år;kvinnor;2018;943
10 Blekinge län;95-99 år;män;2008;55
10 Blekinge län;95-99 år;män;2009;47
10 Blekinge län;95-99 år;män;2010;55
10 Blekinge län;95-99 år;män;2011;68
10 Blekinge län;95-99 år;män;2012;61
10 Blekinge län;95-99 år;män;2013;62
10 Blekinge län;95-99 år;män;2014;72
10 Blekinge län;95-99 år;män;2015;79
10 Blekinge län;95-99 år;män;2016;96
10 Blekinge län;95-99 år;män;2017;101
10 Blekinge län;95-99 år;män;2018;110
10 Blekinge län;95-99 år;kvinnor;2008;219
10 Blekinge län;95-99 år;kvinnor;2009;220
10 Blekinge län;95-99 år;kvinnor;2010;217
10 Blekinge län;95-99 år;kvinnor;2011;206
10 Blekinge län;95-99 år;kvinnor;2012;187
10 Blekinge län;95-99 år;kvinnor;2013;193
10 Blekinge län;95-99 år;kvinnor;2014;195
10 Blekinge län;95-99 år;kvinnor;2015;236
10 Blekinge län;95-99 år;kvinnor;2016;273
10 Blekinge län;95-99 år;kvinnor;2017;275
10 Blekinge län;95-99 år;kvinnor;2018;284
10 Blekinge län;100+ år;män;2008;6
10 Blekinge län;100+ år;män;2009;4
10 Blekinge län;100+ år;män;2010;2
10 Blekinge län;100+ år;män;2011;5
10 Blekinge län;100+ år;män;2012;3
10 Blekinge län;100+ år;män;2013;2
10 Blekinge län;100+ år;män;2014;1
10 Blekinge län;100+ år;män;2015;1
10 Blekinge län;100+ år;män;2016;5
10 Blekinge län;100+ år;män;2017;3
10 Blekinge län;100+ år;män;2018;2
10 Blekinge län;100+ år;kvinnor;2008;15
10 Blekinge län;100+ år;kvinnor;2009;15
10 Blekinge län;100+ år;kvinnor;2010;14
10 Blekinge län;100+ år;kvinnor;2011;14
10 Blekinge län;100+ år;kvinnor;2012;28
10 Blekinge län;100+ år;kvinnor;2013;31
10 Blekinge län;100+ år;kvinnor;2014;27
10 Blekinge län;100+ år;kvinnor;2015;28
10 Blekinge län;100+ år;kvinnor;2016;25
10 Blekinge län;100+ år;kvinnor;2017;30
10 Blekinge län;100+ år;kvinnor;2018;22
12 Skåne län;55-59 år;män;2008;37501
12 Skåne län;55-59 år;män;2009;36817
12 Skåne län;55-59 år;män;2010;36581
12 Skåne län;55-59 år;män;2011;36600
12 Skåne län;55-59 år;män;2012;36759
12 Skåne län;55-59 år;män;2013;36670
12 Skåne län;55-59 år;män;2014;36964
12 Skåne län;55-59 år;män;2015;37097
12 Skåne län;55-59 år;män;2016;37476
12 Skåne län;55-59 år;män;2017;38056
12 Skåne län;55-59 år;män;2018;39226
